dt s t A/A0 V/V0 v et ega ev eb ebl ebn es
0.000100 1454600 145.460000 1.001128 0.998786 0.640136 1651.394353 3.197235 0.793085 69.873734 59.337048 10.536685 1577.530300
0.000100 1454700 145.470000 1.001128 0.998785 0.640136 1651.757354 3.199341 0.793873 69.874009 59.332399 10.541610 1577.890131
0.000100 1454800 145.480000 1.001129 0.998784 0.640135 1652.123048 3.201441 0.794656 69.874301 59.327772 10.546529 1578.252649
0.000100 1454900 145.490000 1.001129 0.998784 0.640134 1652.491409 3.203537 0.795434 69.874611 59.323168 10.551443 1578.617827
0.000100 1455000 145.500000 1.001129 0.998783 0.640133 1652.862409 3.205627 0.796206 69.874941 59.318591 10.556351 1578.985635
0.000100 1455100 145.510000 1.001130 0.998783 0.640133 1653.236022 3.207711 0.796973 69.875295 59.314043 10.561252 1579.356044
0.000100 1455200 145.520000 1.001130 0.998782 0.640132 1653.612220 3.209789 0.797734 69.875672 59.309525 10.566147 1579.729026
0.000100 1455300 145.530000 1.001130 0.998782 0.640131 1653.990976 3.211861 0.798488 69.876076 59.305040 10.571036 1580.104551
0.000100 1455400 145.540000 1.001131 0.998781 0.640130 1654.372259 3.213926 0.799237 69.876506 59.300588 10.575918 1580.482590
0.000100 1455500 145.550000 1.001131 0.998780 0.640130 1654.756043 3.215984 0.799980 69.876964 59.296172 10.580792 1580.863115
0.000100 1455600 145.560000 1.001132 0.998780 0.640129 1655.142296 3.218035 0.800716 69.877451 59.291791 10.585660 1581.246095
0.000100 1455700 145.570000 1.001132 0.998779 0.640128 1655.530991 3.220078 0.801445 69.877965 59.287446 10.590519 1581.631502
0.000100 1455800 145.580000 1.001132 0.998779 0.640128 1655.922097 3.222113 0.802168 69.878509 59.283138 10.595371 1582.019307
0.000100 1455900 145.590000 1.001133 0.998778 0.640127 1656.315583 3.224140 0.802885 69.879080 59.278865 10.600214 1582.409479
0.000100 1456000 145.600000 1.001133 0.998778 0.640126 1656.711419 3.226158 0.803594 69.879678 59.274629 10.605049 1582.801989
0.000100 1456100 145.610000 1.001133 0.998777 0.640126 1657.109574 3.228167 0.804296 69.880303 59.270428 10.609874 1583.196809
0.000100 1456200 145.620000 1.001134 0.998777 0.640125 1657.510017 3.230167 0.804991 69.880953 59.266263 10.614691 1583.593907
0.000100 1456300 145.630000 1.001134 0.998776 0.640124 1657.912717 3.232156 0.805678 69.881628 59.262131 10.619497 1583.993255
0.000100 1456400 145.640000 1.001134 0.998776 0.640124 1658.317643 3.234135 0.806358 69.882326 59.258033 10.624294 1584.394823
0.000100 1456500 145.650000 1.001135 0.998775 0.640123 1658.724761 3.236104 0.807030 69.883047 59.253967 10.629080 1584.798580
0.000100 1456600 145.660000 1.001135 0.998775 0.640122 1659.134042 3.238062 0.807694 69.883790 59.249934 10.633855 1585.204497
0.000100 1456700 145.670000 1.001135 0.998774 0.640122 1659.545453 3.240007 0.808349 69.884553 59.245933 10.638620 1585.612544
0.000100 1456800 145.680000 1.001136 0.998774 0.640121 1659.958963 3.241941 0.808997 69.885336 59.241963 10.643373 1586.022690
0.000100 1456900 145.690000 1.001136 0.998773 0.640120 1660.374541 3.243863 0.809636 69.886138 59.238024 10.648114 1586.434904
0.000100 1457000 145.700000 1.001136 0.998773 0.640120 1660.792155 3.245771 0.810266 69.886961 59.234117 10.652843 1586.849158
0.000100 1457100 145.710000 1.001137 0.998772 0.640119 1661.211775 3.247666 0.810887 69.887803 59.230242 10.657560 1587.265420
0.000100 1457200 145.720000 1.001137 0.998772 0.640119 1661.633371 3.249546 0.811499 69.888665 59.226401 10.662265 1587.683659
0.000100 1457300 145.730000 1.001137 0.998771 0.640118 1662.056912 3.251413 0.812102 69.889550 59.222594 10.666956 1588.103847
0.000100 1457400 145.740000 1.001138 0.998771 0.640117 1662.482369 3.253264 0.812695 69.890457 59.218823 10.671634 1588.525953
0.000100 1457500 145.750000 1.001138 0.998770 0.640117 1662.909714 3.255100 0.813279 69.891389 59.215090 10.676299 1588.949946
0.000100 1457600 145.760000 1.001138 0.998770 0.640116 1663.338919 3.256919 0.813852 69.892349 59.211398 10.680950 1589.375799
0.000100 1457700 145.770000 1.001139 0.998769 0.640116 1663.769956 3.258722 0.814415 69.893338 59.207751 10.685587 1589.803481
0.000100 1457800 145.780000 1.001139 0.998769 0.640115 1664.202800 3.260508 0.814968 69.894360 59.204150 10.690210 1590.232963
0.000100 1457900 145.790000 1.001139 0.998769 0.640114 1664.637424 3.262276 0.815510 69.895419 59.200600 10.694818 1590.664219
0.000100 1458000 145.800000 1.001140 0.998768 0.640114 1665.073806 3.264026 0.816042 69.896517 59.197105 10.699412 1591.097220
0.000100 1458100 145.810000 1.001140 0.998768 0.640113 1665.511920 3.265758 0.816562 69.897660 59.193669 10.703991 1591.531941
0.000100 1458200 145.820000 1.001140 0.998767 0.640113 1665.951745 3.267470 0.817071 69.898850 59.190296 10.708554 1591.968354
0.000100 1458300 145.830000 1.001141 0.998767 0.640112 1666.393260 3.269163 0.817568 69.900093 59.186991 10.713103 1592.406436
0.000100 1458400 145.840000 1.001141 0.998767 0.640112 1666.836444 3.270836 0.818054 69.901393 59.183757 10.717635 1592.846161
0.000100 1458500 145.850000 1.001141 0.998766 0.640111 1667.281278 3.272489 0.818528 69.902752 59.180600 10.722152 1593.287509
0.000100 1458600 145.860000 1.001141 0.998766 0.640111 1667.727743 3.274120 0.818989 69.904177 59.177524 10.726653 1593.730456
0.000100 1458700 145.870000 1.001142 0.998766 0.640110 1668.175822 3.275731 0.819439 69.905669 59.174531 10.731137 1594.174983
0.000100 1458800 145.880000 1.001142 0.998765 0.640110 1668.625500 3.277321 0.819876 69.907233 59.171627 10.735605 1594.621071
0.000100 1458900 145.890000 1.001142 0.998765 0.640109 1669.076760 3.278889 0.820301 69.908871 59.168815 10.740056 1595.068700
0.000100 1459000 145.900000 1.001142 0.998765 0.640109 1669.529588 3.280435 0.820713 69.910585 59.166096 10.744489 1595.517855
0.000100 1459100 145.910000 1.001143 0.998764 0.640108 1669.983970 3.281959 0.821113 69.912378 59.163473 10.748905 1595.968520
0.000100 1459200 145.920000 1.001143 0.998764 0.640108 1670.439893 3.283462 0.821500 69.914251 59.160948 10.753303 1596.420681
0.000100 1459300 145.930000 1.001143 0.998764 0.640108 1670.897344 3.284942 0.821874 69.916204 59.158521 10.757683 1596.874325
0.000100 1459400 145.940000 1.001144 0.998764 0.640107 1671.356311 3.286400 0.822235 69.918236 59.156192 10.762044 1597.329440
0.000100 1459500 145.950000 1.001144 0.998763 0.640107 1671.816782 3.287837 0.822583 69.920347 59.153962 10.766385 1597.786015
0.000100 1459600 145.960000 1.001144 0.998763 0.640106 1672.278745 3.289251 0.822919 69.922534 59.151827 10.770707 1598.244040
0.000100 1459700 145.970000 1.001144 0.998763 0.640106 1672.742189 3.290644 0.823242 69.924795 59.149787 10.775009 1598.703507
0.000100 1459800 145.980000 1.001144 0.998763 0.640106 1673.207103 3.292016 0.823553 69.927127 59.147837 10.779290 1599.164408
0.000100 1459900 145.990000 1.001145 0.998762 0.640105 1673.673475 3.293366 0.823851 69.929524 59.145974 10.783550 1599.626734
0.000100 1460000 146.000000 1.001145 0.998762 0.640105 1674.141293 3.294695 0.824136 69.931983 59.144194 10.787788 1600.090478
0.000100 1460100 146.010000 1.001145 0.998762 0.640105 1674.610545 3.296004 0.824410 69.934496 59.142492 10.792005 1600.555635
0.000100 1460200 146.020000 1.001145 0.998762 0.640104 1675.081219 3.297292 0.824671 69.937059 59.140860 10.796198 1601.022198
0.000100 1460300 146.030000 1.001146 0.998762 0.640104 1675.553302 3.298560 0.824920 69.939662 59.139294 10.800368 1601.490159
0.000100 1460400 146.040000 1.001146 0.998761 0.640104 1676.026780 3.299809 0.825158 69.942301 59.137786 10.804515 1601.959513
0.000100 1460500 146.050000 1.001146 0.998761 0.640103 1676.501641 3.301039 0.825384 69.944965 59.136328 10.808637 1602.430252
0.000100 1460600 146.060000 1.001146 0.998761 0.640103 1676.977868 3.302250 0.825599 69.947649 59.134914 10.812735 1602.902370
0.000100 1460700 146.070000 1.001146 0.998761 0.640103 1677.455447 3.303443 0.825803 69.950342 59.133535 10.816807 1603.375859
0.000100 1460800 146.080000 1.001147 0.998761 0.640102 1677.934361 3.304618 0.825996 69.953038 59.132184 10.820854 1603.850709
0.000100 1460900 146.090000 1.001147 0.998761 0.640102 1678.414594 3.305776 0.826179 69.955727 59.130853 10.824874 1604.326913
0.000100 1461000 146.100000 1.001147 0.998760 0.640102 1678.896128 3.306916 0.826351 69.958401 59.129534 10.828868 1604.804459
0.000100 1461100 146.110000 1.001147 0.998760 0.640101 1679.378945 3.308040 0.826513 69.961054 59.128219 10.832835 1605.283337
0.000100 1461200 146.120000 1.001147 0.998760 0.640101 1679.863025 3.309148 0.826666 69.963677 59.126902 10.836774 1605.763534
0.000100 1461300 146.130000 1.001148 0.998760 0.640101 1680.348349 3.310240 0.826809 69.966263 59.125577 10.840686 1606.245037
0.000100 1461400 146.140000 1.001148 0.998760 0.640101 1680.834896 3.311317 0.826942 69.968806 59.124235 10.844571 1606.727831
0.000100 1461500 146.150000 1.001148 0.998760 0.640101 1681.322646 3.312378 0.827067 69.971301 59.122873 10.848427 1607.211901
0.000100 1461600 146.160000 1.001148 0.998760 0.640100 1681.811576 3.313424 0.827182 69.973741 59.121485 10.852256 1607.697229
0.000100 1461700 146.170000 1.001148 0.998760 0.640100 1682.301665 3.314455 0.827289 69.976124 59.120068 10.856056 1608.183798
0.000100 1461800 146.180000 1.001149 0.998760 0.640100 1682.792891 3.315471 0.827387 69.978445 59.118616 10.859829 1608.671588
0.000100 1461900 146.190000 1.001149 0.998760 0.640100 1683.285229 3.316473 0.827477 69.980701 59.117128 10.863573 1609.160579
0.000100 1462000 146.200000 1.001149 0.998760 0.640099 1683.778658 3.317460 0.827558 69.982892 59.115603 10.867289 1609.650749
0.000100 1462100 146.210000 1.001149 0.998760 0.640099 1684.273154 3.318432 0.827631 69.985015 59.114038 10.870977 1610.142077
0.000100 1462200 146.220000 1.001149 0.998759 0.640099 1684.768695 3.319390 0.827696 69.987071 59.112433 10.874638 1610.634538
0.000100 1462300 146.230000 1.001149 0.998759 0.640099 1685.265255 3.320333 0.827753 69.989061 59.110790 10.878271 1611.128109
0.000100 1462400 146.240000 1.001150 0.998759 0.640099 1685.762814 3.321261 0.827801 69.990987 59.109109 10.881877 1611.622765
0.000100 1462500 146.250000 1.001150 0.998759 0.640099 1686.261347 3.322174 0.827842 69.992850 59.107393 10.885456 1612.118481
0.000100 1462600 146.260000 1.001150 0.998759 0.640098 1686.760832 3.323072 0.827875 69.994654 59.105645 10.889009 1612.615232
0.000100 1462700 146.270000 1.001150 0.998759 0.640098 1687.261247 3.323955 0.827899 69.996402 59.103867 10.892535 1613.112991
0.000100 1462800 146.280000 1.001150 0.998759 0.640098 1687.762569 3.324822 0.827916 69.998100 59.102064 10.896036 1613.611732
0.000100 1462900 146.290000 1.001150 0.998759 0.640098 1688.264777 3.325673 0.827924 69.999751 59.100240 10.899511 1614.111429
0.000100 1463000 146.300000 1.001150 0.998759 0.640098 1688.767849 3.326508 0.827924 70.001363 59.098401 10.902962 1614.612055
0.000100 1463100 146.310000 1.001151 0.998759 0.640098 1689.271766 3.327326 0.827915 70.002939 59.096551 10.906388 1615.113586
0.000100 1463200 146.320000 1.001151 0.998759 0.640097 1689.776506 3.328128 0.827898 70.004486 59.094696 10.909790 1615.615994
0.000100 1463300 146.330000 1.001151 0.998759 0.640097 1690.282050 3.328913 0.827872 70.006010 59.092842 10.913169 1616.119255
0.000100 1463400 146.340000 1.001151 0.998759 0.640097 1690.788379 3.329680 0.827838 70.007518 59.090994 10.916524 1616.623343
0.000100 1463500 146.350000 1.001151 0.998759 0.640097 1691.295473 3.330429 0.827794 70.009015 59.089158 10.919857 1617.128234
0.000100 1463600 146.360000 1.001151 0.998759 0.640097 1691.803315 3.331161 0.827742 70.010508 59.087341 10.923168 1617.633904
0.000100 1463700 146.370000 1.001151 0.998759 0.640097 1692.311886 3.331874 0.827681 70.012003 59.085546 10.926456 1618.140329
0.000100 1463800 146.380000 1.001152 0.998760 0.640097 1692.821169 3.332569 0.827610 70.013504 59.083780 10.929724 1618.647486
0.000100 1463900 146.390000 1.001152 0.998760 0.640097 1693.331146 3.333245 0.827530 70.015017 59.082047 10.932970 1619.155354
0.000100 1464000 146.400000 1.001152 0.998760 0.640097 1693.841799 3.333902 0.827441 70.016547 59.080352 10.936195 1619.663909
0.000100 1464100 146.410000 1.001152 0.998760 0.640097 1694.353112 3.334540 0.827342 70.018098 59.078698 10.939400 1620.173132
0.000100 1464200 146.420000 1.001152 0.998760 0.640097 1694.865067 3.335159 0.827233 70.019673 59.077088 10.942584 1620.683002
0.000100 1464300 146.430000 1.001152 0.998760 0.640097 1695.377647 3.335759 0.827115 70.021275 59.075526 10.945749 1621.193498
0.000100 1464400 146.440000 1.001152 0.998760 0.640097 1695.890834 3.336339 0.826986 70.022907 59.074013 10.948893 1621.704602
0.000100 1464500 146.450000 1.001152 0.998760 0.640097 1696.404610 3.336900 0.826848 70.024569 59.072551 10.952018 1622.216293
0.000100 1464600 146.460000 1.001152 0.998760 0.640097 1696.918958 3.337442 0.826700 70.026263 59.071141 10.955122 1622.728553
0.000100 1464700 146.470000 1.001152 0.998760 0.640097 1697.433859 3.337964 0.826543 70.027989 59.069782 10.958207 1623.241363
0.000100 1464800 146.480000 1.001153 0.998760 0.640097 1697.949293 3.338467 0.826375 70.029746 59.068473 10.961272 1623.754705
0.000100 1464900 146.490000 1.001153 0.998761 0.640097 1698.465241 3.338952 0.826198 70.031532 59.067214 10.964317 1624.268559
0.000100 1465000 146.500000 1.001153 0.998761 0.640097 1698.981682 3.339417 0.826011 70.033346 59.066003 10.967343 1624.782908
0.000100 1465100 146.510000 1.001153 0.998761 0.640097 1699.498595 3.339865 0.825814 70.035184 59.064836 10.970348 1625.297732
0.000100 1465200 146.520000 1.001153 0.998761 0.640097 1700.015959 3.340293 0.825608 70.037045 59.063711 10.973334 1625.813013
0.000100 1465300 146.530000 1.001153 0.998761 0.640097 1700.533750 3.340704 0.825393 70.038923 59.062624 10.976299 1626.328730
0.000100 1465400 146.540000 1.001153 0.998761 0.640097 1701.051945 3.341097 0.825168 70.040814 59.061571 10.979243 1626.844865
0.000100 1465500 146.550000 1.001153 0.998762 0.640097 1701.570519 3.341473 0.824934 70.042715 59.060548 10.982167 1627.361397
0.000100 1465600 146.560000 1.001153 0.998762 0.640097 1702.089447 3.341832 0.824691 70.044620 59.059550 10.985070 1627.878304
0.000100 1465700 146.570000 1.001153 0.998762 0.640097 1702.608703 3.342174 0.824440 70.046524 59.058572 10.987952 1628.395565
0.000100 1465800 146.580000 1.001153 0.998762 0.640097 1703.128260 3.342500 0.824180 70.048421 59.057608 10.990813 1628.913159
0.000100 1465900 146.590000 1.001153 0.998762 0.640097 1703.648090 3.342810 0.823911 70.050308 59.056655 10.993652 1629.431061
0.000100 1466000 146.600000 1.001153 0.998763 0.640097 1704.168165 3.343104 0.823635 70.052177 59.055707 10.996470 1629.949249
0.000100 1466100 146.610000 1.001153 0.998763 0.640097 1704.688456 3.343383 0.823350 70.054025 59.054759 10.999266 1630.467698
0.000100 1466200 146.620000 1.001153 0.998763 0.640097 1705.208934 3.343648 0.823058 70.055847 59.053806 11.002040 1630.986382
0.000100 1466300 146.630000 1.001153 0.998763 0.640097 1705.729569 3.343897 0.822759 70.057637 59.052845 11.004792 1631.505276
0.000100 1466400 146.640000 1.001154 0.998763 0.640097 1706.250331 3.344133 0.822452 70.059392 59.051870 11.007522 1632.024354
0.000100 1466500 146.650000 1.001154 0.998764 0.640098 1706.771188 3.344355 0.822138 70.061108 59.050878 11.010230 1632.543587
0.000100 1466600 146.660000 1.001154 0.998764 0.640098 1707.292112 3.344562 0.821817 70.062782 59.049867 11.012915 1633.062950
0.000100 1466700 146.670000 1.001154 0.998764 0.640098 1707.813070 3.344757 0.821490 70.064411 59.048833 11.015578 1633.582413
0.000100 1466800 146.680000 1.001154 0.998764 0.640098 1708.334034 3.344938 0.821156 70.065992 59.047773 11.018219 1634.101948
0.000100 1466900 146.690000 1.001154 0.998765 0.640098 1708.854973 3.345106 0.820816 70.067525 59.046687 11.020838 1634.621527
0.000100 1467000 146.700000 1.001154 0.998765 0.640098 1709.375857 3.345261 0.820469 70.069007 59.045573 11.023434 1635.141120
0.000100 1467100 146.710000 1.001154 0.998765 0.640098 1709.896657 3.345403 0.820116 70.070438 59.044431 11.026008 1635.660699
0.000100 1467200 146.720000 1.001154 0.998765 0.640099 1710.417344 3.345532 0.819758 70.071820 59.043260 11.028560 1636.180236
0.000100 1467300 146.730000 1.001154 0.998766 0.640099 1710.937892 3.345648 0.819393 70.073151 59.042061 11.031090 1636.699700
0.000100 1467400 146.740000 1.001154 0.998766 0.640099 1711.458273 3.345751 0.819022 70.074434 59.040835 11.033599 1637.219065
0.000100 1467500 146.750000 1.001154 0.998766 0.640099 1711.978460 3.345842 0.818646 70.075670 59.039583 11.036086 1637.738303
0.000100 1467600 146.760000 1.001154 0.998767 0.640099 1712.498429 3.345919 0.818264 70.076861 59.038309 11.038552 1638.257386
0.000100 1467700 146.770000 1.001154 0.998767 0.640099 1713.018156 3.345983 0.817876 70.078011 59.037014 11.040997 1638.776287
0.000100 1467800 146.780000 1.001154 0.998767 0.640100 1713.537619 3.346034 0.817482 70.079122 59.035700 11.043421 1639.294981
0.000100 1467900 146.790000 1.001154 0.998767 0.640100 1714.056794 3.346072 0.817082 70.080197 59.034373 11.045825 1639.813443
0.000100 1468000 146.800000 1.001154 0.998768 0.640100 1714.575663 3.346096 0.816676 70.081242 59.033034 11.048208 1640.331649
0.000100 1468100 146.810000 1.001154 0.998768 0.640100 1715.094206 3.346107 0.816265 70.082259 59.031687 11.050572 1640.849575
0.000100 1468200 146.820000 1.001154 0.998768 0.640100 1715.612405 3.346104 0.815848 70.083253 59.030338 11.052915 1641.367201
0.000100 1468300 146.830000 1.001154 0.998769 0.640101 1716.130243 3.346086 0.815424 70.084229 59.028989 11.055240 1641.884504
0.000100 1468400 146.840000 1.001154 0.998769 0.640101 1716.647706 3.346055 0.814994 70.085191 59.027646 11.057545 1642.401466
0.000100 1468500 146.850000 1.001154 0.998769 0.640101 1717.164778 3.346009 0.814559 70.086143 59.026312 11.059831 1642.918068
0.000100 1468600 146.860000 1.001154 0.998770 0.640101 1717.681447 3.345949 0.814117 70.087090 59.024991 11.062099 1643.434292
0.000100 1468700 146.870000 1.001154 0.998770 0.640101 1718.197701 3.345874 0.813668 70.088038 59.023689 11.064348 1643.950122
0.000100 1468800 146.880000 1.001154 0.998770 0.640102 1718.713529 3.345783 0.813213 70.088989 59.022410 11.066580 1644.465544
0.000100 1468900 146.890000 1.001154 0.998771 0.640102 1719.228922 3.345678 0.812752 70.089949 59.021156 11.068793 1644.980543
0.000100 1469000 146.900000 1.001154 0.998771 0.640102 1719.743869 3.345558 0.812284 70.090922 59.019934 11.070988 1645.495106
