dt s t A/A0 V/V0 v et eb ea ega ev ek ee ebl ebn es
1e-05 157200 1.572 1.00039 0.999684 0.641421 72.8665 62.0474 0 0.00191375 0.00133529 0.0907602 0 46.9678 15.0796 10.7251 
1e-05 157300 1.573 1.00033 0.999647 0.64146 72.8744 62.0541 0 0.00133269 0.00165993 0.0956088 0 46.967 15.0871 10.7217 
1e-05 157400 1.574 1.00032 0.999552 0.641407 72.8773 62.036 0 0.00125836 0.00268471 0.100707 0 46.9498 15.0862 10.7367 
1e-05 157500 1.575 1.0004 0.999548 0.641321 72.872 62.0253 0 0.00204033 0.00272883 0.0962026 0 46.953 15.0723 10.7457 
1e-05 157600 1.576 1.00029 0.99975 0.641563 72.8661 62.0289 0 0.00103609 0.000832885 0.0932659 0 46.9581 15.0708 10.7421 
1e-05 157700 1.577 1.00027 0.999803 0.641615 72.8666 62.0429 0 0.000901231 0.000517269 0.0923594 0 46.9625 15.0805 10.7299 
1e-05 157800 1.578 1.00039 0.999752 0.641463 72.8669 62.0486 0 0.00193168 0.000820476 0.0920247 0 46.963 15.0856 10.7236 
1e-05 157900 1.579 1.00031 0.999734 0.641529 72.8714 62.0496 0 0.00121892 0.000946233 0.0961901 0 46.9595 15.0901 10.7234 
1e-05 158000 1.58 1.00027 0.999704 0.641547 72.8687 62.056 0 0.000935716 0.00116663 0.0946619 0 46.9615 15.0945 10.7159 
1e-05 158100 1.581 1.00035 0.999598 0.641405 72.8696 62.0554 0 0.0015346 0.00216187 0.0931464 0 46.9646 15.0908 10.7174 
1e-05 158200 1.582 1.00027 0.999612 0.641489 72.8713 62.0427 0 0.00092465 0.00200775 0.098296 0 46.9574 15.0853 10.7273 
1e-05 158300 1.583 1.00034 0.999676 0.641469 72.8706 62.0452 0 0.00140888 0.00139932 0.0935526 0 46.9687 15.0765 10.7291 
1e-05 158400 1.584 1.00031 0.999755 0.641545 72.8739 62.0379 0 0.00119312 0.000802573 0.0984754 0 46.963 15.0749 10.7355 
1e-05 158500 1.585 1.00024 0.999716 0.641586 72.873 62.0522 0 0.000728155 0.00107582 0.0921066 0 46.963 15.0892 10.7269 
1e-05 158600 1.586 1.00033 0.99967 0.641466 72.8713 62.0584 0 0.00139982 0.00145716 0.0957497 0 46.9585 15.0999 10.7143 
1e-05 158700 1.587 1.0003 0.999697 0.641514 72.8779 62.0656 0 0.00114527 0.00122935 0.100883 0 46.9564 15.1092 10.709 
1e-05 158800 1.588 1.00028 0.999642 0.641496 72.8715 62.0592 0 0.00101477 0.00171463 0.0933406 0 46.9598 15.0994 10.7162 
1e-05 158900 1.589 1.00033 0.99966 0.641462 72.8783 62.0486 0 0.00137687 0.001546 0.101495 0 46.9562 15.0923 10.7253 
1e-05 159000 1.59 1.00029 0.999636 0.641487 72.8725 62.0599 0 0.00105249 0.00176791 0.0954656 0 46.9607 15.0993 10.7143 
1e-05 159100 1.591 1.00031 0.99967 0.641487 72.8765 62.0646 0 0.00122889 0.00145352 0.101757 0 46.9612 15.1035 10.7074 
1e-05 159200 1.592 1.00033 0.999778 0.64154 72.8711 62.0623 0 0.00136024 0.000655762 0.0956747 0 46.9557 15.1066 10.7111 
1e-05 159300 1.593 1.00037 0.999793 0.641516 72.8704 62.0676 0 0.00166831 0.000571595 0.0936784 0 46.9559 15.1116 10.7069 
1e-05 159400 1.594 1.00033 0.999636 0.641446 72.8771 62.0587 0 0.0013847 0.00176844 0.100203 0 46.9575 15.1013 10.7151 
1e-05 159500 1.595 1.00021 0.999545 0.641503 72.8755 62.0487 0 0.000566723 0.00276836 0.0994722 0 46.9574 15.0913 10.724 
1e-05 159600 1.596 1.00027 0.999477 0.641406 72.8672 62.0378 0 0.000903727 0.00365151 0.0891663 0 46.9514 15.0864 10.7356 
1e-05 159700 1.597 1.0003 0.999528 0.64141 72.8765 62.0301 0 0.00111149 0.00296937 0.0963032 0 46.9549 15.0752 10.7461 
1e-05 159800 1.598 1.00025 0.999645 0.641535 72.8765 62.0262 0 0.000762518 0.00167944 0.0992232 0 46.9541 15.0721 10.7487 
1e-05 159900 1.599 1.00034 0.999678 0.641465 72.8716 62.0253 0 0.00145463 0.00138718 0.093846 0 46.9556 15.0697 10.7497 
1e-05 160000 1.6 1.00033 0.999728 0.641507 72.8683 62.0379 0 0.00137157 0.000984751 0.0924892 0 46.9485 15.0894 10.7356 
1e-05 160100 1.601 1.00037 0.999764 0.641495 72.8746 62.037 0 0.00168822 0.000743932 0.0993172 0 46.9479 15.0891 10.7358 
1e-05 160200 1.602 1.0004 0.999745 0.641454 72.8757 62.0415 0 0.0019777 0.000868237 0.0946003 0 46.9637 15.0778 10.7367 
1e-05 160300 1.603 1.0003 0.999685 0.641507 72.8742 62.0441 0 0.00114159 0.00132252 0.0957599 0 46.9661 15.078 10.7319 
1e-05 160400 1.604 1.0003 0.999618 0.641467 72.8733 62.0488 0 0.0011216 0.00194854 0.0953386 0 46.9648 15.0839 10.7262 
1e-05 160500 1.605 1.00036 0.999612 0.641405 72.8762 62.0486 0 0.00161639 0.00201407 0.0988488 0 46.9702 15.0784 10.7252 
1e-05 160600 1.606 1.00032 0.999653 0.641465 72.8777 62.0508 0 0.00131499 0.00161049 0.0962323 0 46.9749 15.0759 10.7278 
1e-05 160700 1.607 1.00029 0.999639 0.641491 72.8817 62.0643 0 0.00103939 0.00173773 0.101105 0 46.9679 15.0964 10.7135 
1e-05 160800 1.608 1.00034 0.999607 0.641421 72.881 62.0637 0 0.00143869 0.00206051 0.101028 0 46.9681 15.0956 10.7128 
1e-05 160900 1.609 1.00028 0.999744 0.64157 72.874 62.0723 0 0.000955611 0.000873551 0.0946061 0 46.9717 15.1007 10.7052 
1e-05 161000 1.61 1.00041 0.999762 0.641455 72.8731 62.0727 0 0.00207608 0.000754411 0.0968075 0 46.9755 15.0972 10.7007 
1e-05 161100 1.611 1.00034 0.999702 0.64148 72.8689 62.0784 0 0.00145602 0.00118884 0.0918752 0 46.9734 15.1049 10.696 
1e-05 161200 1.612 1.00029 0.999775 0.64158 72.8701 62.0755 0 0.00102371 0.000675449 0.0910032 0 46.9675 15.1081 10.7019 
1e-05 161300 1.613 1.00038 0.999747 0.641471 72.8736 62.0562 0 0.00181142 0.00085352 0.098269 0 46.9629 15.0933 10.7165 
1e-05 161400 1.614 1.00035 0.999657 0.641448 72.8751 62.0559 0 0.00148889 0.00156806 0.0995068 0 46.9662 15.0896 10.7167 
1e-05 161500 1.615 1.00038 0.999565 0.641357 72.8682 62.0399 0 0.00178259 0.00252712 0.0913311 0 46.9618 15.0781 10.7327 
1e-05 161600 1.616 1.00021 0.999621 0.641559 72.8805 62.0502 0 0.000525975 0.001918 0.104908 0 46.9616 15.0886 10.723 
1e-05 161700 1.617 1.00035 0.99963 0.641425 72.8807 62.045 0 0.00154049 0.00182616 0.101588 0 46.9635 15.0815 10.7308 
1e-05 161800 1.618 1.00027 0.999777 0.6416 72.8726 62.0409 0 0.000887911 0.000664791 0.0972588 0 46.9603 15.0806 10.733 
1e-05 161900 1.619 1.00048 0.999682 0.64133 72.875 62.0329 0 0.00293729 0.00134649 0.0945667 0 46.9565 15.0764 10.7433 
1e-05 162000 1.62 1.00035 0.999698 0.641473 72.8758 62.0618 0 0.00150139 0.00121893 0.097884 0 46.9612 15.1005 10.7134 
1e-05 162100 1.621 1.00025 0.999721 0.641577 72.8733 62.0794 0 0.000801463 0.00104244 0.0963843 0 46.9585 15.1209 10.6957 
1e-05 162200 1.622 1.00033 0.99971 0.641494 72.8717 62.0954 0 0.00138331 0.00111969 0.0931394 0 46.9675 15.1279 10.6806 
1e-05 162300 1.623 1.00034 0.999772 0.641525 72.8702 62.1006 0 0.00146096 0.000692188 0.0934511 0 46.9678 15.1328 10.674 
1e-05 162400 1.624 1.00025 0.999616 0.641513 72.8721 62.0882 0 0.000783246 0.00196387 0.0953434 0 46.9649 15.1232 10.6858 
1e-05 162500 1.625 1.00034 0.999606 0.641415 72.8826 62.0644 0 0.0014874 0.00207689 0.102745 0 46.9596 15.1048 10.7119 
1e-05 162600 1.626 1.00018 0.999599 0.641571 72.8808 62.055 0 0.000397787 0.00214906 0.0997892 0 46.967 15.088 10.7235 
1e-05 162700 1.627 1.00044 0.999555 0.641292 72.8803 62.0317 0 0.00240649 0.00264289 0.0989132 0 46.9656 15.0661 10.7446 
1e-05 162800 1.628 1.00015 0.999721 0.641674 72.8735 62.0365 0 0.000293591 0.00103666 0.0955688 0 46.9599 15.0766 10.7401 
1e-05 162900 1.629 1.00043 0.999665 0.64137 72.8756 62.0459 0 0.00232466 0.0014969 0.0959478 0 46.9617 15.0842 10.7299 
1e-05 163000 1.63 1.00038 0.999739 0.641464 72.873 62.0592 0 0.00183784 0.000909179 0.0952008 0 46.9642 15.095 10.7158 
1e-05 163100 1.631 1.0002 0.999759 0.64165 72.8774 62.0519 0 0.000513567 0.000773934 0.0990446 0 46.9648 15.0871 10.7252 
1e-05 163200 1.632 1.0005 0.999663 0.641306 72.8733 62.0443 0 0.00308636 0.00151915 0.0963255 0 46.9622 15.0821 10.728 
1e-05 163300 1.633 1.00025 0.999679 0.641552 72.8683 62.0433 0 0.000789734 0.00137698 0.091445 0 46.9551 15.0882 10.7314 
1e-05 163400 1.634 1.00044 0.999721 0.641397 72.8683 62.0488 0 0.00242471 0.0010426 0.0944348 0 46.9579 15.091 10.7216 
1e-05 163500 1.635 1.00022 0.999661 0.641567 72.8718 62.0494 0 0.000628658 0.0015342 0.0973958 0 46.9554 15.0941 10.7228 
1e-05 163600 1.636 1.00025 0.999617 0.641516 72.8709 62.042 0 0.000762482 0.00196143 0.092692 0 46.9599 15.0821 10.7335 
1e-05 163700 1.637 1.00035 0.999671 0.641452 72.8706 62.0219 0 0.00153379 0.00144267 0.0960237 0 46.9568 15.0651 10.7497 
1e-05 163800 1.638 1.00039 0.999748 0.641462 72.8693 62.0206 0 0.0019082 0.000847424 0.091991 0 46.9689 15.0517 10.7539 
1e-05 163900 1.639 1.00028 0.999719 0.641549 72.8767 62.0232 0 0.000991896 0.00105415 0.100824 0 46.9739 15.0493 10.7506 
1e-05 164000 1.64 1.00037 0.999688 0.641439 72.8713 62.0103 0 0.00175592 0.00130175 0.0934212 0 46.9619 15.0484 10.7644 
1e-05 164100 1.641 1.0002 0.999682 0.641601 72.8739 62.0178 0 0.000512614 0.00135152 0.0981355 0 46.959 15.0588 10.7561 
1e-05 164200 1.642 1.00037 0.99953 0.641344 72.8747 62.0174 0 0.00169934 0.00294497 0.0982028 0 46.9548 15.0626 10.7545 
1e-05 164300 1.643 1.00028 0.999581 0.641464 72.8698 62.0221 0 0.000962256 0.00233996 0.0950672 0 46.9595 15.0627 10.7493 
1e-05 164400 1.644 1.0003 0.999663 0.641499 72.8729 62.0133 0 0.00109404 0.00151699 0.0947934 0 46.9606 15.0527 10.7622 
1e-05 164500 1.645 1.00028 0.999768 0.641582 72.8715 62.024 0 0.00097561 0.000718973 0.0936436 0 46.9598 15.0643 10.7522 
1e-05 164600 1.646 1.00039 0.999645 0.641394 72.8806 62.0234 0 0.00192973 0.001685 0.100504 0 46.9612 15.0622 10.7531 
1e-05 164700 1.647 1.00033 0.999578 0.641413 72.8738 62.0162 0 0.00134718 0.00237714 0.0941671 0 46.9631 15.0531 10.7598 
1e-05 164800 1.648 1.00034 0.999641 0.641438 72.8761 62.015 0 0.00148439 0.00172486 0.100483 0 46.964 15.051 10.7574 
1e-05 164900 1.649 1.00033 0.999718 0.641506 72.8721 62.016 0 0.00132244 0.00106286 0.0940307 0 46.9691 15.0469 10.7597 
1e-05 165000 1.65 1.00026 0.999806 0.64163 72.8748 62.0168 0 0.000813586 0.000502481 0.0972455 0 46.9629 15.0539 10.7594 
1e-05 165100 1.651 1.00039 0.999703 0.641436 72.8704 62.0028 0 0.00188569 0.00117941 0.0989198 0 46.9578 15.045 10.7657 
1e-05 165200 1.652 1.00026 0.999685 0.641551 72.866 62.0334 0 0.000820298 0.0013268 0.092085 0 46.9691 15.0643 10.7383 
1e-05 165300 1.653 1.00033 0.999602 0.641428 72.8759 62.0205 0 0.00135213 0.0021149 0.100596 0 46.9598 15.0607 10.7514 
1e-05 165400 1.654 1.00029 0.999557 0.641438 72.8773 62.025 0 0.00103698 0.00262172 0.0986435 0 46.9602 15.0647 10.7501 
1e-05 165500 1.655 1.00019 0.999636 0.641583 72.8761 62.0322 0 0.000454309 0.0017727 0.0997308 0 46.962 15.0703 10.7419 
1e-05 165600 1.656 1.00038 0.999602 0.641383 72.8708 62.0487 0 0.00176645 0.00211291 0.0918683 0 46.9686 15.0801 10.7264 
1e-05 165700 1.657 1.00025 0.999635 0.641524 72.8744 62.0724 0 0.000783844 0.0017825 0.0980922 0 46.9709 15.1016 10.7013 
1e-05 165800 1.658 1.00038 0.999674 0.641426 72.8701 62.0684 0 0.00179558 0.00142101 0.0949158 0 46.9617 15.1067 10.7036 
1e-05 165900 1.659 1.00027 0.999687 0.641535 72.874 62.0719 0 0.000936637 0.00131037 0.099448 0 46.963 15.1089 10.7004 
1e-05 166000 1.66 1.00032 0.999717 0.641506 72.876 62.061 0 0.00132058 0.00107013 0.0994231 0 46.9671 15.094 10.7132 
1e-05 166100 1.661 1.00025 0.999684 0.641557 72.8705 62.0494 0 0.000779768 0.00133326 0.0930585 0 46.9708 15.0785 10.7259 
1e-05 166200 1.662 1.0003 0.999698 0.64152 72.8774 62.0338 0 0.00110642 0.00122108 0.10376 0 46.9657 15.0681 10.7375 
1e-05 166300 1.663 1.00042 0.999725 0.641422 72.8675 62.028 0 0.00218139 0.00100989 0.0924385 0 46.969 15.059 10.7439 
1e-05 166400 1.664 1.00031 0.999696 0.641511 72.877 62.026 0 0.00116702 0.00123284 0.0986062 0 46.9673 15.0587 10.7499 
1e-05 166500 1.665 1.00028 0.999648 0.641504 72.8803 62.0171 0 0.000987819 0.0016541 0.100638 0 46.963 15.0541 10.7599 
1e-05 166600 1.666 1.00044 0.999621 0.641334 72.8832 62.0191 0 0.00241646 0.00191319 0.102623 0 46.9648 15.0543 10.7571 
1e-05 166700 1.667 1.00026 0.999664 0.641537 72.8808 62.0392 0 0.000827124 0.00150774 0.101201 0 46.9658 15.0734 10.7381 
1e-05 166800 1.668 1.00038 0.999732 0.641461 72.8816 62.0426 0 0.00181065 0.000962328 0.0992923 0 46.9628 15.0799 10.737 
1e-05 166900 1.669 1.00038 0.999734 0.641461 72.8807 62.056 0 0.00183529 0.000944972 0.0970357 0 46.9643 15.0917 10.7249 
1e-05 167000 1.67 1.00038 0.999711 0.641449 72.8786 62.0584 0 0.00180938 0.00111354 0.0951878 0 46.9671 15.0914 10.7221 
1e-05 167100 1.671 1.00021 0.999629 0.641557 72.8787 62.0431 0 0.000567539 0.00184032 0.0993968 0 46.9658 15.0774 10.7338 
1e-05 167200 1.672 1.00033 0.999595 0.64142 72.8787 62.0365 0 0.00137791 0.00219448 0.100421 0 46.9609 15.0756 10.7382 
1e-05 167300 1.673 1.00043 0.99962 0.641347 72.8781 62.0467 0 0.00226613 0.00192447 0.0979002 0 46.96 15.0866 10.7293 
1e-05 167400 1.674 1.00025 0.999626 0.641523 72.8788 62.0552 0 0.000756987 0.00186858 0.09535 0 46.9694 15.0857 10.7257 
1e-05 167500 1.675 1.00039 0.999798 0.641494 72.8776 62.0393 0 0.00191424 0.000542617 0.0970046 0 46.9674 15.0719 10.7388 
1e-05 167600 1.676 1.00035 0.999828 0.641549 72.8735 62.0484 0 0.00156224 0.00039683 0.094253 0 46.9704 15.078 10.7289 
1e-05 167700 1.677 1.00039 0.9997 0.641437 72.8708 62.0509 0 0.00185867 0.00120027 0.0911035 0 46.9722 15.0787 10.7258 
1e-05 167800 1.678 1.00025 0.999645 0.641528 72.8728 62.0558 0 0.000802575 0.00168709 0.0948261 0 46.9682 15.0876 10.7197 
1e-05 167900 1.679 1.00029 0.999684 0.641522 72.8776 62.0622 0 0.00102024 0.00133248 0.0964255 0 46.9715 15.0908 10.7166 
1e-05 168000 1.68 1.0003 0.999684 0.641507 72.8839 62.0712 0 0.00113493 0.00133595 0.102447 0 46.968 15.1033 10.7077 
1e-05 168100 1.681 1.00019 0.99966 0.641595 72.874 62.0827 0 0.000471832 0.00154361 0.0934793 0 46.9671 15.1156 10.6958 
1e-05 168200 1.682 1.00042 0.999547 0.641305 72.8707 62.0639 0 0.00220012 0.00274531 0.0935325 0 46.9647 15.0991 10.7083 
1e-05 168300 1.683 1.00015 0.999645 0.641633 72.8699 62.0497 0 0.000263251 0.00167773 0.0905424 0 46.9598 15.0899 10.7277 
1e-05 168400 1.684 1.00033 0.999592 0.64142 72.8686 62.04 0 0.00136367 0.00222628 0.0940248 0 46.9579 15.082 10.731 
1e-05 168500 1.685 1.00023 0.999665 0.641565 72.8682 62.0383 0 0.000650558 0.00149996 0.0951552 0 46.957 15.0812 10.7326 
1e-05 168600 1.686 1.00037 0.999642 0.641417 72.869 62.0332 0 0.00168185 0.00170986 0.0930358 0 46.9577 15.0755 10.7394 
1e-05 168700 1.687 1.00022 0.999691 0.641593 72.8715 62.0486 0 0.000585447 0.00127375 0.093916 0 46.9606 15.088 10.7271 
1e-05 168800 1.688 1.00039 0.999596 0.641368 72.8697 62.0467 0 0.00187198 0.00218317 0.0936492 0 46.964 15.0826 10.7253 
1e-05 168900 1.689 1.0002 0.999719 0.641627 72.8713 62.0705 0 0.000500017 0.00105412 0.0945966 0 46.9738 15.0967 10.7046 
1e-05 169000 1.69 1.00035 0.999712 0.64148 72.8676 62.0713 0 0.00151792 0.0011047 0.0919604 0 46.9777 15.0937 10.7017 
1e-05 169100 1.691 1.00034 0.999808 0.641547 72.8728 62.0711 0 0.00146441 0.000493333 0.0976347 0 46.9722 15.0989 10.7021 
1e-05 169200 1.692 1.00037 0.99966 0.641424 72.8749 62.0794 0 0.00172791 0.0015416 0.0972815 0 46.9677 15.1117 10.6949 
1e-05 169300 1.693 1.00026 0.999657 0.641526 72.8732 62.0922 0 0.000867219 0.00157068 0.0935439 0 46.9667 15.1255 10.6851 
1e-05 169400 1.694 1.00034 0.999587 0.64141 72.8749 62.0934 0 0.00141999 0.00227951 0.0953684 0 46.9671 15.1264 10.6824 
1e-05 169500 1.695 1.00017 0.9996 0.641584 72.8863 62.0898 0 0.000343034 0.00213696 0.104391 0 46.9693 15.1205 10.6896 
1e-05 169600 1.696 1.00041 0.999579 0.641338 72.8757 62.068 0 0.00207279 0.00237118 0.0970206 0 46.9623 15.1057 10.7062 
1e-05 169700 1.697 1.00019 0.999749 0.641652 72.8759 62.0796 0 0.000470333 0.000840423 0.0971529 0 46.9655 15.1142 10.6978 
1e-05 169800 1.698 1.00041 0.999727 0.641428 72.8739 62.0653 0 0.0021197 0.00099642 0.0977727 0 46.96 15.1053 10.7077 
1e-05 169900 1.699 1.00022 0.999628 0.641548 72.8707 62.069 0 0.000613756 0.00184748 0.0944905 0 46.9681 15.1009 10.7048 
1e-05 170000 1.7 1.0003 0.999602 0.641453 72.8722 62.0593 0 0.00114951 0.0021124 0.0952833 0 46.9666 15.0926 10.7144 
1e-05 170100 1.701 1.00025 0.999714 0.641573 72.8757 62.0714 0 0.000799473 0.00109076 0.0986076 0 46.9657 15.1058 10.7038 
1e-05 170200 1.702 1.00038 0.999707 0.641446 72.8758 62.0839 0 0.00180447 0.00114717 0.0966993 0 46.9746 15.1093 10.6923 
1e-05 170300 1.703 1.00029 0.999658 0.641501 72.8803 62.0809 0 0.00105549 0.0015654 0.103253 0 46.9738 15.1071 10.6935 
1e-05 170400 1.704 1.00022 0.999666 0.641575 72.8786 62.0782 0 0.000602083 0.00148596 0.0961805 0 46.975 15.1032 10.7022 
1e-05 170500 1.705 1.00029 0.999555 0.641431 72.8841 62.0684 0 0.0010865 0.00263845 0.101346 0 46.9686 15.0997 10.7106 
1e-05 170600 1.706 1.00031 0.999574 0.641425 72.8793 62.0728 0 0.00123 0.00242027 0.096274 0 46.9784 15.0944 10.7066 
1e-05 170700 1.707 1.00032 0.999733 0.641516 72.8752 62.0728 0 0.00131982 0.000951595 0.0940948 0 46.9769 15.096 10.706 
1e-05 170800 1.708 1.00036 0.99974 0.641491 72.8792 62.0775 0 0.00158364 0.000901031 0.101381 0 46.9698 15.1076 10.6979 
1e-05 170900 1.709 1.00029 0.999733 0.641547 72.876 62.0726 0 0.00107411 0.000948719 0.0945363 0 46.9625 15.1101 10.7068 
1e-05 171000 1.71 1.00033 0.999625 0.641445 72.8743 62.0746 0 0.00133267 0.0018727 0.09567 0 46.9727 15.1019 10.7008 
1e-05 171100 1.711 1.00031 0.999713 0.641521 72.8704 62.0708 0 0.0011699 0.00109916 0.0906441 0 46.9812 15.0897 10.7066 
1e-05 171200 1.712 1.00041 0.999667 0.641396 72.8793 62.0717 0 0.00205446 0.00147809 0.0967081 0 46.9849 15.0868 10.7073 
1e-05 171300 1.713 1.0003 0.999738 0.641547 72.8717 62.0667 0 0.00109732 0.000917684 0.0922319 0 46.9744 15.0923 10.7108 
1e-05 171400 1.714 1.00029 0.999631 0.641483 72.8778 62.0482 0 0.00105977 0.00182262 0.0955981 0 46.977 15.0712 10.731 
1e-05 171500 1.715 1.00034 0.999623 0.641429 72.873 62.0451 0 0.00146646 0.00189591 0.0937718 0 46.982 15.0632 10.7307 
1e-05 171600 1.716 1.00028 0.999751 0.641574 72.8726 62.0658 0 0.000958737 0.000829027 0.0942624 0 46.9798 15.086 10.7107 
1e-05 171700 1.717 1.00048 0.999665 0.641319 72.8715 62.0607 0 0.00293567 0.00149471 0.0899516 0 46.9781 15.0825 10.7165 
1e-05 171800 1.718 1.00031 0.999684 0.641496 72.8671 62.0441 0 0.00122433 0.00132914 0.0892674 0 46.9713 15.0729 10.7311 
1e-05 171900 1.719 1.00032 0.99972 0.641516 72.8728 62.0571 0 0.00125137 0.0010446 0.0952489 0 46.9788 15.0784 10.7181 
1e-05 172000 1.72 1.0004 0.999799 0.641482 72.87 62.0621 0 0.00204631 0.000536692 0.0919192 0 46.9786 15.0835 10.7134 
1e-05 172100 1.721 1.00025 0.999689 0.641561 72.8731 62.0677 0 0.000774553 0.00129488 0.0990998 0 46.976 15.0917 10.7043 
1e-05 172200 1.722 1.00031 0.999573 0.641429 72.8726 62.0719 0 0.00118938 0.00243321 0.0944208 0 46.9769 15.095 10.7026 
1e-05 172300 1.723 1.00039 0.999679 0.641423 72.8711 62.0693 0 0.00185983 0.00137278 0.0925595 0 46.9749 15.0944 10.706 
1e-05 172400 1.724 1.00037 0.999667 0.64143 72.8713 62.0599 0 0.00171086 0.00148472 0.0927281 0 46.9689 15.091 10.7155 
1e-05 172500 1.725 1.00029 0.999719 0.641543 72.8714 62.0515 0 0.00103055 0.00105534 0.0893873 0 46.9694 15.0822 10.7284 
1e-05 172600 1.726 1.0003 0.999659 0.641489 72.8744 62.0387 0 0.00115353 0.0015522 0.0924981 0 46.9709 15.0678 10.7405 
1e-05 172700 1.727 1.00026 0.999619 0.641509 72.8734 62.0263 0 0.000819321 0.00193922 0.0971001 0 46.9641 15.0623 10.7472 
1e-05 172800 1.728 1.00025 0.999645 0.641535 72.8741 62.0374 0 0.000756543 0.00168208 0.0945191 0 46.9694 15.0679 10.7398 
1e-05 172900 1.729 1.0003 0.999661 0.641492 72.8687 62.0366 0 0.001138 0.00153622 0.0932175 0 46.9593 15.0773 10.7362 
1e-05 173000 1.73 1.00029 0.999657 0.641503 72.8703 62.0475 0 0.00103139 0.0015714 0.0935917 0 46.963 15.0845 10.7266 
1e-05 173100 1.731 1.0003 0.999648 0.641481 72.8772 62.0462 0 0.00115378 0.00165831 0.0999304 0 46.9697 15.0765 10.7282 
1e-05 173200 1.732 1.00033 0.999679 0.641473 72.8748 62.0419 0 0.00138955 0.00137174 0.0946657 0 46.9694 15.0725 10.7355 
1e-05 173300 1.733 1.00025 0.999689 0.641562 72.8765 62.0388 0 0.000767611 0.00129123 0.0981385 0 46.9659 15.0728 10.7375 
1e-05 173400 1.734 1.00044 0.999667 0.641364 72.8749 62.0275 0 0.00240552 0.0014847 0.0982953 0 46.9664 15.0612 10.7452 
1e-05 173500 1.735 1.00029 0.999622 0.641482 72.8746 62.0367 0 0.00102457 0.00190323 0.0979681 0 46.9654 15.0713 10.737 
1e-05 173600 1.736 1.00016 0.999576 0.64157 72.8768 62.0557 0 0.000336989 0.00240088 0.0950198 0 46.9666 15.089 10.7233 
1e-05 173700 1.737 1.00035 0.999672 0.641457 72.8728 62.0594 0 0.0014949 0.00143202 0.095635 0 46.9661 15.0933 10.7149 
1e-05 173800 1.738 1.00044 0.999736 0.641404 72.8768 62.0714 0 0.00245661 0.000931732 0.0956411 0 46.9663 15.1051 10.7063 
1e-05 173900 1.739 1.00036 0.999719 0.641471 72.8742 62.0907 0 0.00164158 0.00105625 0.0963433 0 46.966 15.1247 10.6845 
1e-05 174000 1.74 1.00028 0.99967 0.641522 72.8721 62.0891 0 0.000960071 0.00145323 0.0932708 0 46.9603 15.1288 10.6873 
1e-05 174100 1.741 1.00033 0.999658 0.641459 72.8776 62.0629 0 0.00139624 0.00156286 0.0952329 0 46.9534 15.1095 10.7166 
1e-05 174200 1.742 1.00036 0.999635 0.641419 72.8792 62.0536 0 0.00161709 0.00178166 0.0972352 0 46.9552 15.0984 10.725 
1e-05 174300 1.743 1.00026 0.999571 0.641478 72.8738 62.0418 0 0.000820705 0.00246138 0.0963589 0 46.9553 15.0865 10.7324 
1e-05 174400 1.744 1.00029 0.999608 0.64147 72.8716 62.0291 0 0.00104627 0.00205523 0.0946149 0 46.9603 15.0687 10.7448 
1e-05 174500 1.745 1.00032 0.999736 0.641518 72.8718 62.0254 0 0.00131437 0.00093254 0.0980148 0 46.9512 15.0742 10.7461 
1e-05 174600 1.746 1.00027 0.999764 0.641589 72.8717 62.0344 0 0.000911607 0.000742657 0.095559 0 46.9576 15.0768 10.7401 
1e-05 174700 1.747 1.00035 0.999771 0.641515 72.8692 62.0378 0 0.00154161 0.000701011 0.0940648 0 46.9619 15.076 10.7351 
1e-05 174800 1.748 1.00038 0.999663 0.641422 72.871 62.0551 0 0.00176791 0.00151301 0.0956461 0 46.9691 15.086 10.717 
1e-05 174900 1.749 1.00023 0.999629 0.641545 72.8744 62.0775 0 0.000635095 0.00183521 0.0982745 0 46.9703 15.1072 10.6962 
1e-05 175000 1.75 1.00044 0.99963 0.641335 72.8734 62.0723 0 0.00247105 0.00182916 0.0924638 0 46.9783 15.094 10.7043 
1e-05 175100 1.751 1.00028 0.999641 0.641498 72.8777 62.0782 0 0.000996821 0.00171602 0.0986095 0 46.9785 15.0996 10.6982 
1e-05 175200 1.752 1.00026 0.999605 0.641501 72.8719 62.0666 0 0.000816746 0.0020812 0.094486 0 46.9722 15.0944 10.7079 
1e-05 175300 1.753 1.00034 0.999588 0.641411 72.8762 62.0657 0 0.00142432 0.0022664 0.0981016 0 46.9743 15.0914 10.7087 
1e-05 175400 1.754 1.00032 0.999609 0.641439 72.8707 62.0472 0 0.00129575 0.00203723 0.0944641 0 46.9656 15.0816 10.7257 
1e-05 175500 1.755 1.00031 0.999569 0.641426 72.8798 62.0536 0 0.00119677 0.00247876 0.100688 0 46.9684 15.0852 10.7218 
